01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,07. Escala,08. Símbolo,09. Valor
2021,Ribeira de Pena,Município,T2,,,,,0
2021,Ribeira de Pena,Município,T3,,,,,8
2021,Ribeira de Pena,Município,T4 ou mais,,,,,4
2021,Ribeira de Pena,Município,Total,,,,,12
2021,Ribeira Grande,Município,T0 ou T1,,,,,8
2021,Ribeira Grande,Município,T2,,,,,9
2021,Ribeira Grande,Município,T3,,,,,25
2021,Ribeira Grande,Município,T4 ou mais,,,,,13
2021,Ribeira Grande,Município,Total,,,,,55
2021,Rio Maior,Município,T0 ou T1,,,,,0
2021,Rio Maior,Município,T2,,,,,0
2021,Rio Maior,Município,T3,,,,,16
2021,Rio Maior,Município,T4 ou mais,,,,,3
2021,Rio Maior,Município,Total,,,,,19
2021,Sabrosa,Município,T0 ou T1,,,,,1
2021,Sabrosa,Município,T2,,,,,0
2021,Sabrosa,Município,T3,,,,,6
2021,Sabrosa,Município,T4 ou mais,,,,,2
2021,Sabrosa,Município,Total,,,,,9
2021,Sabugal,Município,T0 ou T1,,,,,1
2021,Sabugal,Município,T2,,,,,0
2021,Sabugal,Município,T3,,,,,2
2021,Sabugal,Município,T4 ou mais,,,,,2
2021,Sabugal,Município,Total,,,,,5
2021,Salvaterra de Magos,Município,T0 ou T1,,,,,0
2021,Salvaterra de Magos,Município,T2,,,,,13
2021,Salvaterra de Magos,Município,T3,,,,,46
2021,Salvaterra de Magos,Município,T4 ou mais,,,,,3
2021,Salvaterra de Magos,Município,Total,,,,,62
2021,Santa Comba Dão,Município,T0 ou T1,,,,,0
2021,Santa Comba Dão,Município,T2,,,,,2
2021,Santa Comba Dão,Município,T3,,,,,7
2021,Santa Comba Dão,Município,T4 ou mais,,,,,6
2021,Santa Comba Dão,Município,Total,,,,,15
2021,Santa Cruz,Município,T0 ou T1,,,,,0
2021,Santa Cruz,Município,T2,,,,,7
2021,Santa Cruz,Município,T3,,,,,38
2021,Santa Cruz,Município,T4 ou mais,,,,,0
2021,Santa Cruz,Município,Total,,,,,45
2021,Santa Cruz da Graciosa,Município,T0 ou T1,,,,,2
2021,Santa Cruz da Graciosa,Município,T2,,,,,1
2021,Santa Cruz da Graciosa,Município,T3,,,,,2
2021,Santa Cruz da Graciosa,Município,T4 ou mais,,,,,1
2021,Santa Cruz da Graciosa,Município,Total,,,,,6
2021,Santa Cruz das Flores,Município,T0 ou T1,,,,,0
2021,Santa Cruz das Flores,Município,T2,,,,,0
2021,Santa Cruz das Flores,Município,T3,,,,,1
2021,Santa Cruz das Flores,Município,T4 ou mais,,,,,0
2021,Santa Cruz das Flores,Município,Total,,,,,1
2021,Santa Maria da Feira,Município,T0 ou T1,,,,,24
2021,Santa Maria da Feira,Município,T2,,,,,43
2021,Santa Maria da Feira,Município,T3,,,,,137
2021,Santa Maria da Feira,Município,T4 ou mais,,,,,13
2021,Santa Maria da Feira,Município,Total,,,,,217
2021,Santa Marta de Penaguião,Município,T0 ou T1,,,,,0
2021,Santa Marta de Penaguião,Município,T2,,,,,0
2021,Santa Marta de Penaguião,Município,T3,,,,,3
2021,Santa Marta de Penaguião,Município,T4 ou mais,,,,,3
2021,Santa Marta de Penaguião,Município,Total,,,,,6
2021,Santana,Município,T0 ou T1,,,,,1
2021,Santana,Município,T2,,,,,1
2021,Santana,Município,T3,,,,,2
2021,Santana,Município,T4 ou mais,,,,,0
2021,Santana,Município,Total,,,,,4
2021,Santarém,Município,T0 ou T1,,,,,11
2021,Santarém,Município,T2,,,,,7
2021,Santarém,Município,T3,,,,,30
2021,Santarém,Município,T4 ou mais,,,,,17
2021,Santarém,Município,Total,,,,,65
2021,Santiago do Cacém,Município,T0 ou T1,,,,,1
2021,Santiago do Cacém,Município,T2,,,,,3
2021,Santiago do Cacém,Município,T3,,,,,6
2021,Santiago do Cacém,Município,T4 ou mais,,,,,5
2021,Santiago do Cacém,Município,Total,,,,,15
2021,Santo Tirso,Município,T0 ou T1,,,,,16
2021,Santo Tirso,Município,T2,,,,,28
2021,Santo Tirso,Município,T3,,,,,63
2021,Santo Tirso,Município,T4 ou mais,,,,,16
2021,Santo Tirso,Município,Total,,,,,123
2021,São Brás de Alportel,Município,T0 ou T1,,,,,5
2021,São Brás de Alportel,Município,T2,,,,,11
2021,São Brás de Alportel,Município,T3,,,,,20
2021,São Brás de Alportel,Município,T4 ou mais,,,,,4
2021,São Brás de Alportel,Município,Total,,,,,40
2021,São João da Madeira,Município,T0 ou T1,,,,,2
2021,São João da Madeira,Município,T2,,,,,4
2021,São João da Madeira,Município,T3,,,,,22
2021,São João da Madeira,Município,T4 ou mais,,,,,4
2021,São João da Madeira,Município,Total,,,,,32
2021,São João da Pesqueira,Município,T0 ou T1,,,,,0
2021,São João da Pesqueira,Município,T2,,,,,4
2021,São João da Pesqueira,Município,T3,,,,,7
2021,São João da Pesqueira,Município,T4 ou mais,,,,,0
2021,São João da Pesqueira,Município,Total,,,,,11
2021,São Pedro do Sul,Município,T0 ou T1,,,,,0
2021,São Pedro do Sul,Município,T2,,,,,2
2021,São Pedro do Sul,Município,T3,,,,,8
2021,São Pedro do Sul,Município,T4 ou mais,,,,,6
2021,São Pedro do Sul,Município,Total,,,,,16
2021,São Roque do Pico,Município,T0 ou T1,,,,,0
2021,São Roque do Pico,Município,T2,,,,,8
2021,São Roque do Pico,Município,T3,,,,,1
2021,São Roque do Pico,Município,T4 ou mais,,,,,0
2021,São Roque do Pico,Município,Total,,,,,9
2021,São Vicente,Município,T0 ou T1,,,,,2
2021,São Vicente,Município,T2,,,,,3
2021,São Vicente,Município,T3,,,,,4
2021,São Vicente,Município,T4 ou mais,,,,,1
2021,São Vicente,Município,Total,,,,,10
2021,Sardoal,Município,T0 ou T1,,,,,0
2021,Sardoal,Município,T2,,,,,1
2021,Sardoal,Município,T3,,,,,3
2021,Sardoal,Município,T4 ou mais,,,,,0
2021,Sardoal,Município,Total,,,,,4
2021,Sátão,Município,T0 ou T1,,,,,0
2021,Sátão,Município,T2,,,,,0
2021,Sátão,Município,T3,,,,,19
2021,Sátão,Município,T4 ou mais,,,,,15
2021,Sátão,Município,Total,,,,,34
2021,Seia,Município,T0 ou T1,,,,,1
2021,Seia,Município,T2,,,,,1
2021,Seia,Município,T3,,,,,7
2021,Seia,Município,T4 ou mais,,,,,2
2021,Seia,Município,Total,,,,,11
2021,Seixal,Município,T0 ou T1,,,,,30
2021,Seixal,Município,T2,,,,,122
2021,Seixal,Município,T3,,,,,312
2021,Seixal,Município,T4 ou mais,,,,,220
2021,Seixal,Município,Total,,,,,684
2021,Sernancelhe,Município,T0 ou T1,,,,,0
2021,Sernancelhe,Município,T2,,,,,5
2021,Sernancelhe,Município,T3,,,,,11
2021,Sernancelhe,Município,T4 ou mais,,,,,2
2021,Sernancelhe,Município,Total,,,,,18
2021,Serpa,Município,T0 ou T1,,,,,0
2021,Serpa,Município,T2,,,,,0
2021,Serpa,Município,T3,,,,,12
2021,Serpa,Município,T4 ou mais,,,,,3
2021,Serpa,Município,Total,,,,,15
2021,Sertã,Município,T0 ou T1,,,,,0
2021,Sertã,Município,T2,,,,,1
2021,Sertã,Município,T3,,,,,10
2021,Sertã,Município,T4 ou mais,,,,,0
2021,Sertã,Município,Total,,,,,11
2021,Sesimbra,Município,T0 ou T1,,,,,9
2021,Sesimbra,Município,T2,,,,,21
2021,Sesimbra,Município,T3,,,,,94
2021,Sesimbra,Município,T4 ou mais,,,,,24
2021,Sesimbra,Município,Total,,,,,148
2021,Setúbal,Município,T0 ou T1,,,,,3
2021,Setúbal,Município,T2,,,,,38
2021,Setúbal,Município,T3,,,,,90
2021,Setúbal,Município,T4 ou mais,,,,,99
2021,Setúbal,Município,Total,,,,,230
2021,Sever do Vouga,Município,T0 ou T1,,,,,0
2021,Sever do Vouga,Município,T2,,,,,1
2021,Sever do Vouga,Município,T3,,,,,8
2021,Sever do Vouga,Município,T4 ou mais,,,,,1
2021,Sever do Vouga,Município,Total,,,,,10
2021,Silves,Município,T0 ou T1,,,,,19
2021,Silves,Município,T2,,,,,6
2021,Silves,Município,T3,,,,,30
2021,Silves,Município,T4 ou mais,,,,,7
2021,Silves,Município,Total,,,,,62
2021,Sines,Município,T0 ou T1,,,,,12
2021,Sines,Município,T2,,,,,10
2021,Sines,Município,T3,,,,,10
2021,Sines,Município,T4 ou mais,,,,,6
2021,Sines,Município,Total,,,,,38
2021,Sintra,Município,T0 ou T1,,,,,14
2021,Sintra,Município,T2,,,,,83
2021,Sintra,Município,T3,,,,,141
2021,Sintra,Município,T4 ou mais,,,,,53
2021,Sintra,Município,Total,,,,,291
2021,Sobral de Monte Agraço,Município,T0 ou T1,,,,,0
2021,Sobral de Monte Agraço,Município,T2,,,,,2
2021,Sobral de Monte Agraço,Município,T3,,,,,7
2021,Sobral de Monte Agraço,Município,T4 ou mais,,,,,5
2021,Sobral de Monte Agraço,Município,Total,,,,,14
2021,Soure,Município,T0 ou T1,,,,,0
2021,Soure,Município,T2,,,,,2
2021,Soure,Município,T3,,,,,5
2021,Soure,Município,T4 ou mais,,,,,0
2021,Soure,Município,Total,,,,,7
2021,Sousel,Município,T0 ou T1,,,,,0
2021,Sousel,Município,T2,,,,,0
2021,Sousel,Município,T3,,,,,2
2021,Sousel,Município,T4 ou mais,,,,,0
2021,Sousel,Município,Total,,,,,2
2021,Tábua,Município,T0 ou T1,,,,,2
2021,Tábua,Município,T2,,,,,0
2021,Tábua,Município,T3,,,,,2
2021,Tábua,Município,T4 ou mais,,,,,1
2021,Tábua,Município,Total,,,,,5
2021,Tabuaço,Município,T0 ou T1,,,,,0
2021,Tabuaço,Município,T2,,,,,4
2021,Tabuaço,Município,T3,,,,,5
2021,Tabuaço,Município,T4 ou mais,,,,,0
2021,Tabuaço,Município,Total,,,,,9
2021,Tarouca,Município,T0 ou T1,,,,,0
2021,Tarouca,Município,T2,,,,,1
2021,Tarouca,Município,T3,,,,,16
2021,Tarouca,Município,T4 ou mais,,,,,8
2021,Tarouca,Município,Total,,,,,25
2021,Tavira,Município,T0 ou T1,,,,,3
2021,Tavira,Município,T2,,,,,39
2021,Tavira,Município,T3,,,,,35
2021,Tavira,Município,T4 ou mais,,,,,18
2021,Tavira,Município,Total,,,,,95
2021,Terras de Bouro,Município,T0 ou T1,,,,,0
2021,Terras de Bouro,Município,T2,,,,,4
2021,Terras de Bouro,Município,T3,,,,,2
2021,Terras de Bouro,Município,T4 ou mais,,,,,1
2021,Terras de Bouro,Município,Total,,,,,7
2021,Tomar,Município,T0 ou T1,,,,,0
2021,Tomar,Município,T2,,,,,2
2021,Tomar,Município,T3,,,,,8
2021,Tomar,Município,T4 ou mais,,,,,3
2021,Tomar,Município,Total,,,,,13
2021,Tondela,Município,T0 ou T1,,,,,9
2021,Tondela,Município,T2,,,,,16
2021,Tondela,Município,T3,,,,,23
2021,Tondela,Município,T4 ou mais,,,,,7
2021,Tondela,Município,Total,,,,,55
2021,Torre de Moncorvo,Município,T0 ou T1,,,,,0
2021,Torre de Moncorvo,Município,T2,,,,,0
2021,Torre de Moncorvo,Município,T3,,,,,2
2021,Torre de Moncorvo,Município,T4 ou mais,,,,,1
2021,Torre de Moncorvo,Município,Total,,,,,3
2021,Torres Novas,Município,T0 ou T1,,,,,11
2021,Torres Novas,Município,T2,,,,,9
2021,Torres Novas,Município,T3,,,,,15
2021,Torres Novas,Município,T4 ou mais,,,,,8
2021,Torres Novas,Município,Total,,,,,43
2021,Torres Vedras,Município,T0 ou T1,,,,,12
2021,Torres Vedras,Município,T2,,,,,36
2021,Torres Vedras,Município,T3,,,,,82
2021,Torres Vedras,Município,T4 ou mais,,,,,32
2021,Torres Vedras,Município,Total,,,,,162
2021,Trancoso,Município,T0 ou T1,,,,,0
2021,Trancoso,Município,T2,,,,,0
2021,Trancoso,Município,T3,,,,,5
2021,Trancoso,Município,T4 ou mais,,,,,4
2021,Trancoso,Município,Total,,,,,9
2021,Trofa,Município,T0 ou T1,,,,,3
2021,Trofa,Município,T2,,,,,28
2021,Trofa,Município,T3,,,,,39
2021,Trofa,Município,T4 ou mais,,,,,13
2021,Trofa,Município,Total,,,,,83
2021,Vagos,Município,T0 ou T1,,,,,0
2021,Vagos,Município,T2,,,,,7
2021,Vagos,Município,T3,,,,,18
2021,Vagos,Município,T4 ou mais,,,,,8
2021,Vagos,Município,Total,,,,,33
2021,Vale de Cambra,Município,T0 ou T1,,,,,0
2021,Vale de Cambra,Município,T2,,,,,2
2021,Vale de Cambra,Município,T3,,,,,14
2021,Vale de Cambra,Município,T4 ou mais,,,,,7
2021,Vale de Cambra,Município,Total,,,,,23
2021,Valença,Município,T0 ou T1,,,,,14
2021,Valença,Município,T2,,,,,9
2021,Valença,Município,T3,,,,,21
2021,Valença,Município,T4 ou mais,,,,,1
2021,Valença,Município,Total,,,,,45
2021,Valongo,Município,T0 ou T1,,,,,1
2021,Valongo,Município,T2,,,,,5
2021,Valongo,Município,T3,,,,,36
2021,Valongo,Município,T4 ou mais,,,,,10
2021,Valongo,Município,Total,,,,,52
2021,Valpaços,Município,T0 ou T1,,,,,3
2021,Valpaços,Município,T2,,,,,2
2021,Valpaços,Município,T3,,,,,16
2021,Valpaços,Município,T4 ou mais,,,,,4
2021,Valpaços,Município,Total,,,,,25
2021,Velas,Município,T0 ou T1,,,,,0
2021,Velas,Município,T2,,,,,7
2021,Velas,Município,T3,,,,,4
2021,Velas,Município,T4 ou mais,,,,,0
2021,Velas,Município,Total,,,,,11
2021,Vendas Novas,Município,T0 ou T1,,,,,0
2021,Vendas Novas,Município,T2,,,,,3
2021,Vendas Novas,Município,T3,,,,,14
2021,Vendas Novas,Município,T4 ou mais,,,,,4
2021,Vendas Novas,Município,Total,,,,,21
2021,Viana do Alentejo,Município,T0 ou T1,,,,,0
2021,Viana do Alentejo,Município,T2,,,,,1
2021,Viana do Alentejo,Município,T3,,,,,2
2021,Viana do Alentejo,Município,T4 ou mais,,,,,0
2021,Viana do Alentejo,Município,Total,,,,,3
2021,Viana do Castelo,Município,T0 ou T1,,,,,9
2021,Viana do Castelo,Município,T2,,,,,37
2021,Viana do Castelo,Município,T3,,,,,77
2021,Viana do Castelo,Município,T4 ou mais,,,,,11
2021,Viana do Castelo,Município,Total,,,,,134
2021,Vidigueira,Município,T0 ou T1,,,,,1
2021,Vidigueira,Município,T2,,,,,0
2021,Vidigueira,Município,T3,,,,,2
2021,Vidigueira,Município,T4 ou mais,,,,,0
2021,Vidigueira,Município,Total,,,,,3
2021,Vieira do Minho,Município,T0 ou T1,,,,,0
2021,Vieira do Minho,Município,T2,,,,,2
2021,Vieira do Minho,Município,T3,,,,,17
2021,Vieira do Minho,Município,T4 ou mais,,,,,0
2021,Vieira do Minho,Município,Total,,,,,19
2021,Vila da Praia da Vitória,Município,T0 ou T1,,,,,3
2021,Vila da Praia da Vitória,Município,T2,,,,,4
2021,Vila da Praia da Vitória,Município,T3,,,,,14
2021,Vila da Praia da Vitória,Município,T4 ou mais,,,,,6
2021,Vila da Praia da Vitória,Município,Total,,,,,27
2021,Vila de Rei,Município,T0 ou T1,,,,,0
2021,Vila de Rei,Município,T2,,,,,2
2021,Vila de Rei,Município,T3,,,,,0
2021,Vila de Rei,Município,T4 ou mais,,,,,1
2021,Vila de Rei,Município,Total,,,,,3
2021,Vila do Bispo,Município,T0 ou T1,,,,,2
2021,Vila do Bispo,Município,T2,,,,,3
2021,Vila do Bispo,Município,T3,,,,,3
2021,Vila do Bispo,Município,T4 ou mais,,,,,1
2021,Vila do Bispo,Município,Total,,,,,9
2021,Vila do Conde,Município,T0 ou T1,,,,,3
2021,Vila do Conde,Município,T2,,,,,19
2021,Vila do Conde,Município,T3,,,,,95
2021,Vila do Conde,Município,T4 ou mais,,,,,19
2021,Vila do Conde,Município,Total,,,,,136
2021,Vila do Porto,Município,T0 ou T1,,,,,0
2021,Vila do Porto,Município,T2,,,,,4
2021,Vila do Porto,Município,T3,,,,,2
2021,Vila do Porto,Município,T4 ou mais,,,,,0
2021,Vila do Porto,Município,Total,,,,,6
2021,Vila Flor,Município,T0 ou T1,,,,,0
2021,Vila Flor,Município,T2,,,,,0
2021,Vila Flor,Município,T3,,,,,2
2021,Vila Flor,Município,T4 ou mais,,,,,1
2021,Vila Flor,Município,Total,,,,,3
2021,Vila Franca de Xira,Município,T0 ou T1,,,,,2
2021,Vila Franca de Xira,Município,T2,,,,,6
2021,Vila Franca de Xira,Município,T3,,,,,10
2021,Vila Franca de Xira,Município,T4 ou mais,,,,,13
2021,Vila Franca de Xira,Município,Total,,,,,31
2021,Vila Franca do Campo,Município,T0 ou T1,,,,,1
2021,Vila Franca do Campo,Município,T2,,,,,9
2021,Vila Franca do Campo,Município,T3,,,,,7
2021,Vila Franca do Campo,Município,T4 ou mais,,,,,2
2021,Vila Franca do Campo,Município,Total,,,,,19
2021,Vila Nova da Barquinha,Município,T0 ou T1,,,,,0
2021,Vila Nova da Barquinha,Município,T2,,,,,0
2021,Vila Nova da Barquinha,Município,T3,,,,,19
2021,Vila Nova da Barquinha,Município,T4 ou mais,,,,,2
2021,Vila Nova da Barquinha,Município,Total,,,,,21
2021,Vila Nova de Cerveira,Município,T0 ou T1,,,,,0
2021,Vila Nova de Cerveira,Município,T2,,,,,2
2021,Vila Nova de Cerveira,Município,T3,,,,,7
2021,Vila Nova de Cerveira,Município,T4 ou mais,,,,,1
2021,Vila Nova de Cerveira,Município,Total,,,,,10
2021,Vila Nova de Famalicão,Município,T0 ou T1,,,,,31
2021,Vila Nova de Famalicão,Município,T2,,,,,84
2021,Vila Nova de Famalicão,Município,T3,,,,,258
2021,Vila Nova de Famalicão,Município,T4 ou mais,,,,,45
2021,Vila Nova de Famalicão,Município,Total,,,,,418
2021,Vila Nova de Foz Côa,Município,T0 ou T1,,,,,0
2021,Vila Nova de Foz Côa,Município,T2,,,,,0
2021,Vila Nova de Foz Côa,Município,T3,,,,,0
2021,Vila Nova de Foz Côa,Município,T4 ou mais,,,,,5
2021,Vila Nova de Foz Côa,Município,Total,,,,,5
2021,Vila Nova de Gaia,Município,T0 ou T1,,,,,130
2021,Vila Nova de Gaia,Município,T2,,,,,270
2021,Vila Nova de Gaia,Município,T3,,,,,313
2021,Vila Nova de Gaia,Município,T4 ou mais,,,,,69
2021,Vila Nova de Gaia,Município,Total,,,,,782
2021,Vila Nova de Paiva,Município,T0 ou T1,,,,,0
2021,Vila Nova de Paiva,Município,T2,,,,,2
2021,Vila Nova de Paiva,Município,T3,,,,,6
2021,Vila Nova de Paiva,Município,T4 ou mais,,,,,2
2021,Vila Nova de Paiva,Município,Total,,,,,10
2021,Vila Nova de Poiares,Município,T0 ou T1,,,,,1
2021,Vila Nova de Poiares,Município,T2,,,,,2
2021,Vila Nova de Poiares,Município,T3,,,,,1
2021,Vila Nova de Poiares,Município,T4 ou mais,,,,,1
2021,Vila Nova de Poiares,Município,Total,,,,,5
2021,Vila Pouca de Aguiar,Município,T0 ou T1,,,,,2
2021,Vila Pouca de Aguiar,Município,T2,,,,,2
2021,Vila Pouca de Aguiar,Município,T3,,,,,10
2021,Vila Pouca de Aguiar,Município,T4 ou mais,,,,,1
2021,Vila Pouca de Aguiar,Município,Total,,,,,15
2021,Vila Real,Município,T0 ou T1,,,,,21
2021,Vila Real,Município,T2,,,,,22
2021,Vila Real,Município,T3,,,,,16
2021,Vila Real,Município,T4 ou mais,,,,,7
2021,Vila Real,Município,Total,,,,,66
2021,Vila Real de Santo António,Município,T0 ou T1,,,,,115
2021,Vila Real de Santo António,Município,T2,,,,,46
2021,Vila Real de Santo António,Município,T3,,,,,15
2021,Vila Real de Santo António,Município,T4 ou mais,,,,,4
2021,Vila Real de Santo António,Município,Total,,,,,180
2021,Vila Velha de Ródão,Município,T0 ou T1,,,,,0
2021,Vila Velha de Ródão,Município,T2,,,,,1
2021,Vila Velha de Ródão,Município,T3,,,,,9
2021,Vila Velha de Ródão,Município,T4 ou mais,,,,,0
2021,Vila Velha de Ródão,Município,Total,,,,,10
2021,Vila Verde,Município,T0 ou T1,,,,,5
2021,Vila Verde,Município,T2,,,,,7
2021,Vila Verde,Município,T3,,,,,89
2021,Vila Verde,Município,T4 ou mais,,,,,9
2021,Vila Verde,Município,Total,,,,,110
2021,Vila Viçosa,Município,T0 ou T1,,,,,0
2021,Vila Viçosa,Município,T2,,,,,1
2021,Vila Viçosa,Município,T3,,,,,6
2021,Vila Viçosa,Município,T4 ou mais,,,,,1
2021,Vila Viçosa,Município,Total,,,,,8
2021,Vimioso,Município,T0 ou T1,,,,,1
2021,Vimioso,Município,T2,,,,,0
2021,Vimioso,Município,T3,,,,,6
2021,Vimioso,Município,T4 ou mais,,,,,1
2021,Vimioso,Município,Total,,,,,8
2021,Vinhais,Município,T0 ou T1,,,,,0
2021,Vinhais,Município,T2,,,,,1
2021,Vinhais,Município,T3,,,,,5
2021,Vinhais,Município,T4 ou mais,,,,,4
2021,Vinhais,Município,Total,,,,,10
2021,Viseu,Município,T0 ou T1,,,,,51
2021,Viseu,Município,T2,,,,,60
2021,Viseu,Município,T3,,,,,141
2021,Viseu,Município,T4 ou mais,,,,,34
2021,Viseu,Município,Total,,,,,286
2021,Vizela,Município,T0 ou T1,,,,,2
2021,Vizela,Município,T2,,,,,45
2021,Vizela,Município,T3,,,,,81
2021,Vizela,Município,T4 ou mais,,,,,3
2021,Vizela,Município,Total,,,,,131
2021,Vouzela,Município,T0 ou T1,,,,,1
2021,Vouzela,Município,T2,,,,,3
2021,Vouzela,Município,T3,,,,,11
2021,Vouzela,Município,T4 ou mais,,,,,5
2021,Vouzela,Município,Total,,,,,20
2022,Abrantes,Município,T0 ou T1,,,,,0
2022,Abrantes,Município,T2,,,,,0
2022,Abrantes,Município,T3,,,,,7
2022,Abrantes,Município,T4 ou mais,,,,,5
2022,Abrantes,Município,Total,,,,,12
2022,Águeda,Município,T0 ou T1,,,,,6
2022,Águeda,Município,T2,,,,,25
2022,Águeda,Município,T3,,,,,44
2022,Águeda,Município,T4 ou mais,,,,,13
2022,Águeda,Município,Total,,,,,88
2022,Aguiar da Beira,Município,T0 ou T1,,,,,0
2022,Aguiar da Beira,Município,T2,,,,,0
2022,Aguiar da Beira,Município,T3,,,,,6
2022,Aguiar da Beira,Município,T4 ou mais,,,,,1
2022,Aguiar da Beira,Município,Total,,,,,7
2022,Alandroal,Município,T0 ou T1,,,,,0
2022,Alandroal,Município,T2,,,,,2
2022,Alandroal,Município,T3,,,,,2
2022,Alandroal,Município,T4 ou mais,,,,,0
2022,Alandroal,Município,Total,,,,,4
2022,Albergaria-a-Velha,Município,T0 ou T1,,,,,0
2022,Albergaria-a-Velha,Município,T2,,,,,8
2022,Albergaria-a-Velha,Município,T3,,,,,16
2022,Albergaria-a-Velha,Município,T4 ou mais,,,,,4
2022,Albergaria-a-Velha,Município,Total,,,,,28
2022,Albufeira,Município,T0 ou T1,,,,,62
2022,Albufeira,Município,T2,,,,,90
2022,Albufeira,Município,T3,,,,,40
2022,Albufeira,Município,T4 ou mais,,,,,17
2022,Albufeira,Município,Total,,,,,209
2022,Alcácer do Sal,Município,T0 ou T1,,,,,0
2022,Alcácer do Sal,Município,T2,,,,,6
2022,Alcácer do Sal,Município,T3,,,,,9
2022,Alcácer do Sal,Município,T4 ou mais,,,,,8
2022,Alcácer do Sal,Município,Total,,,,,23
2022,Alcanena,Município,T0 ou T1,,,,,0
2022,Alcanena,Município,T2,,,,,0
2022,Alcanena,Município,T3,,,,,4
2022,Alcanena,Município,T4 ou mais,,,,,1
2022,Alcanena,Município,Total,,,,,5
2022,Alcobaça,Município,T0 ou T1,,,,,13
2022,Alcobaça,Município,T2,,,,,15
2022,Alcobaça,Município,T3,,,,,72
2022,Alcobaça,Município,T4 ou mais,,,,,15
2022,Alcobaça,Município,Total,,,,,115
2022,Alcochete,Município,T0 ou T1,,,,,3
2022,Alcochete,Município,T2,,,,,14
2022,Alcochete,Município,T3,,,,,11
2022,Alcochete,Município,T4 ou mais,,,,,6
2022,Alcochete,Município,Total,,,,,34
2022,Alcoutim,Município,T0 ou T1,,,,,3
2022,Alcoutim,Município,T2,,,,,1
2022,Alcoutim,Município,T3,,,,,2
2022,Alcoutim,Município,T4 ou mais,,,,,0
2022,Alcoutim,Município,Total,,,,,6
2022,Alenquer,Município,T0 ou T1,,,,,0
2022,Alenquer,Município,T2,,,,,4
2022,Alenquer,Município,T3,,,,,13
2022,Alenquer,Município,T4 ou mais,,,,,8
2022,Alenquer,Município,Total,,,,,25
2022,Alfândega da Fé,Município,T0 ou T1,,,,,0
2022,Alfândega da Fé,Município,T2,,,,,0
2022,Alfândega da Fé,Município,T3,,,,,6
2022,Alfândega da Fé,Município,T4 ou mais,,,,,3
2022,Alfândega da Fé,Município,Total,,,,,9
2022,Alijó,Município,T0 ou T1,,,,,0
2022,Alijó,Município,T2,,,,,1
2022,Alijó,Município,T3,,,,,5
2022,Alijó,Município,T4 ou mais,,,,,1
2022,Alijó,Município,Total,,,,,7
2022,Aljezur,Município,T0 ou T1,,,,,7
2022,Aljezur,Município,T2,,,,,9
2022,Aljezur,Município,T3,,,,,3
2022,Aljezur,Município,T4 ou mais,,,,,1
2022,Aljezur,Município,Total,,,,,20
2022,Aljustrel,Município,T0 ou T1,,,,,2
2022,Aljustrel,Município,T2,,,,,6
2022,Aljustrel,Município,T3,,,,,6
2022,Aljustrel,Município,T4 ou mais,,,,,1
2022,Aljustrel,Município,Total,,,,,15
2022,Almada,Município,T0 ou T1,,,,,4
2022,Almada,Município,T2,,,,,27
2022,Almada,Município,T3,,,,,105
2022,Almada,Município,T4 ou mais,,,,,113
2022,Almada,Município,Total,,,,,249
2022,Almeida,Município,T0 ou T1,,,,,0
